Position	Gene	number_transitions	onset_gen	length	complete	Lineage	is_up	is_down	Condition
chrII:1679380:1682134:irld-36:WBGene00019036	irld-36	2	12	1	1	H2	1	0	High dose
chrV:3029654:3032443:irld-38:WBGene00019106	irld-38	2	2	5	1	H2	1	0	High dose
chrV:3029654:3032443:irld-38:WBGene00019106	irld-38	2	14	1	1	H2	1	0	High dose
chrV:3029654:3032443:irld-38:WBGene00019106	irld-38	2	18	1	1	H2	1	0	High dose
chrIV:14633098:14634405:irld-4:WBGene00008772	irld-4	2	16	1	1	H2	0	1	High dose
chrV:1660300:1664579:irld-40:WBGene00019389	irld-40	2	6	3	1	H2	1	0	High dose
chrV:1651344:1654444:irld-44:WBGene00019392	irld-44	2	2	1	1	H2	0	1	High dose
chrII:7820332:7822554:irld-47:WBGene00011458	irld-47	2	2	3	1	H2	1	0	High dose
chrII:7820332:7822554:irld-47:WBGene00011458	irld-47	2	8	1	1	H2	1	0	High dose
chrII:7820332:7822554:irld-47:WBGene00011458	irld-47	2	12	1	1	H2	1	0	High dose
chrIV:14020197:14024628:irld-55:WBGene00012541	irld-55	2	12	3	1	H2	1	0	High dose
chrIV:14020197:14024628:irld-55:WBGene00012541	irld-55	2	18	1	1	H2	1	0	High dose
chrV:10754410:10756664:irld-6:WBGene00009239	irld-6	2	8	1	1	H2	1	0	High dose
chrIII:12747898:12750927:irld-60:WBGene00013911	irld-60	2	2	1	1	H2	1	0	High dose
chrIII:12747898:12750927:irld-60:WBGene00013911	irld-60	1	20	1	0	H2	1	0	High dose
chrII:2933520:2934454:irld-67:WBGene00044369	irld-67	1	20	1	0	H2	0	1	High dose
chrIV:8115761:8118479:irld-8:WBGene00018360	irld-8	2	2	5	1	H2	1	0	High dose
chrIV:8115761:8118479:irld-8:WBGene00018360	irld-8	2	18	1	1	H2	1	0	High dose
chrIV:7675173:7696930:itr-1:WBGene00002173	itr-1	2	10	1	1	H2	1	0	High dose
chrIII:10332525:10334018:jmjd-4:WBGene00011563	jmjd-4	1	20	1	0	H2	0	1	High dose
chrIV:11721427:11721577:K01A6.14:WBGene00199107	K01A6.14	2	18	1	1	H2	0	1	High dose
chrIV:11738988:11740304:K01A6.4:WBGene00010446	K01A6.4	2	12	3	1	H2	0	1	High dose
chrIV:11738988:11740304:K01A6.4:WBGene00010446	K01A6.4	1	20	1	0	H2	0	1	High dose
chrIV:11742705:11743789:K01A6.5:WBGene00010447	K01A6.5	2	4	1	1	H2	1	0	High dose
chrIV:11742705:11743789:K01A6.5:WBGene00010447	K01A6.5	2	8	3	1	H2	1	0	High dose
chrIV:11742705:11743789:K01A6.5:WBGene00010447	K01A6.5	2	18	1	1	H2	1	0	High dose
chrIII:9296617:9297445:K01B6.4:WBGene00010455	K01B6.4	2	14	1	1	H2	1	0	High dose
chrII:8265188:8267360:K01C8.1:WBGene00010456	K01C8.1	2	12	1	1	H2	0	1	High dose
chrII:8265188:8267360:K01C8.1:WBGene00010456	K01C8.1	2	18	1	1	H2	0	1	High dose
chrV:12406228:12407017:K01D12.10:WBGene00010469	K01D12.10	2	8	1	1	H2	1	0	High dose
chrV:12386285:12386765:K01D12.15:WBGene00010474	K01D12.15	1	20	1	0	H2	1	0	High dose
chrV:12401327:12401477:K01D12.18:WBGene00201537	K01D12.18	2	14	1	1	H2	1	0	High dose
chrV:12401327:12401477:K01D12.18:WBGene00201537	K01D12.18	1	20	1	0	H2	1	0	High dose
chrV:12400766:12400814:K01D12.20:WBGene00303067	K01D12.20	2	6	1	1	H2	0	1	High dose
chrV:12401185:12401894:K01D12.7:WBGene00010466	K01D12.7	2	14	1	1	H2	1	0	High dose
chrV:12401185:12401894:K01D12.7:WBGene00010466	K01D12.7	1	20	1	0	H2	1	0	High dose
chrIV:14193429:14196146:K01G12.3:WBGene00010483	K01G12.3	2	10	1	1	H2	1	0	High dose
chrIV:14193429:14196146:K01G12.3:WBGene00010483	K01G12.3	1	16	5	0	H2	1	0	High dose
chrIII:10747947:10748170:K01G5.11:WBGene00197037	K01G5.11	2	14	1	1	H2	0	1	High dose
chrIII:10747786:10748157:K01G5.12:WBGene00197604	K01G5.12	2	14	1	1	H2	0	1	High dose
chrIII:10747786:10748157:K01G5.12:WBGene00197604	K01G5.12	1	20	1	0	H2	0	1	High dose
chrI:9739502:9739651:K02A11.10:WBGene00200742	K02A11.10	2	6	1	1	H2	0	1	High dose
chrI:9739502:9739651:K02A11.10:WBGene00200742	K02A11.10	2	12	1	1	H2	0	1	High dose
chrI:9744973:9746002:K02A11.2:WBGene00010487	K02A11.2	2	14	1	1	H2	1	0	High dose
chrI:9748516:9749953:K02A11.4:WBGene00044607	K02A11.4	2	2	1	1	H2	0	1	High dose
chrI:9748516:9749953:K02A11.4:WBGene00044607	K02A11.4	2	8	3	1	H2	0	1	High dose
chrI:9748516:9749953:K02A11.4:WBGene00044607	K02A11.4	2	16	1	1	H2	0	1	High dose
chrI:9739502:9739651:K02A11.7:WBGene00197263	K02A11.7	2	6	1	1	H2	0	1	High dose
chrI:9739502:9739651:K02A11.7:WBGene00197263	K02A11.7	2	12	1	1	H2	0	1	High dose
chrII:7429837:7429922:K02A2.9:WBGene00201545	K02A2.9	2	2	5	1	H2	0	1	High dose
chrII:7429837:7429922:K02A2.9:WBGene00201545	K02A2.9	2	18	1	1	H2	0	1	High dose
chrI:8519264:8519413:K02B12.12:WBGene00198773	K02B12.12	2	2	5	1	H2	1	0	High dose
chrI:8519264:8519413:K02B12.12:WBGene00198773	K02B12.12	2	10	1	1	H2	1	0	High dose
chrI:8519264:8519413:K02B12.12:WBGene00198773	K02B12.12	2	14	1	1	H2	1	0	High dose
chrI:8519264:8519413:K02B12.12:WBGene00198773	K02B12.12	2	18	1	1	H2	1	0	High dose
chrI:8518901:8519609:K02B12.6:WBGene00010499	K02B12.6	2	2	5	1	H2	1	0	High dose
chrI:8518901:8519609:K02B12.6:WBGene00010499	K02B12.6	2	10	1	1	H2	1	0	High dose
chrI:8518901:8519609:K02B12.6:WBGene00010499	K02B12.6	2	18	1	1	H2	1	0	High dose
chrX:13949198:13949294:K02B9.10:WBGene00219999	K02B9.10	2	2	13	1	H2	0	1	High dose
chrX:13949198:13949294:K02B9.10:WBGene00219999	K02B9.10	1	18	3	0	H2	0	1	High dose
chrII:8075759:8076836:K02C4.2:WBGene00010501	K02C4.2	2	6	5	1	H2	0	1	High dose
chrII:8080782:8086853:K02C4.3:WBGene00010502	K02C4.3	2	16	1	1	H2	1	0	High dose
chrII:8078434:8080847:K02C4.5:WBGene00010503	K02C4.5	2	16	1	1	H2	1	0	High dose
chrIII:8770733:8771262:K02D10.2:WBGene00019302	K02D10.2	2	2	1	1	H2	1	0	High dose
chrIII:8770733:8771262:K02D10.2:WBGene00019302	K02D10.2	2	14	1	1	H2	1	0	High dose
chrX:2497900:2498037:K02E10.10:WBGene00200323	K02E10.10	2	14	1	1	H2	0	1	High dose
chrX:2510713:2510851:K02E10.12:WBGene00201975	K02E10.12	2	10	1	1	H2	0	1	High dose
chrV:14239921:14241151:K02E11.10:WBGene00044109	K02E11.10	2	6	1	1	H2	1	0	High dose
chrV:14239921:14241151:K02E11.10:WBGene00044109	K02E11.10	2	12	1	1	H2	1	0	High dose
chrV:14239921:14241151:K02E11.10:WBGene00044109	K02E11.10	2	18	1	1	H2	1	0	High dose
chrV:14247475:14248137:K02E11.4:WBGene00010513	K02E11.4	2	6	1	1	H2	1	0	High dose
chrV:14249053:14251510:K02E11.6:WBGene00010515	K02E11.6	2	12	1	1	H2	0	1	High dose
chrV:14249053:14251510:K02E11.6:WBGene00010515	K02E11.6	1	18	3	0	H2	0	1	High dose
chrV:14253487:14254321:K02E11.7:WBGene00010516	K02E11.7	2	18	1	1	H2	0	1	High dose
chrV:20351499:20354905:K02E2.1:WBGene00010506	K02E2.1	2	2	3	1	H2	0	1	High dose
chrV:20351499:20354905:K02E2.1:WBGene00010506	K02E2.1	2	16	1	1	H2	0	1	High dose
chrV:20384768:20391009:K02E2.7:WBGene00010508	K02E2.7	2	18	1	1	H2	1	0	High dose
chrIII:833434:833609:K02F3.15:WBGene00220001	K02F3.15	1	20	1	0	H2	0	1	High dose
chrII:2556627:2556798:K02F6.11:WBGene00220002	K02F6.11	2	4	1	1	H2	1	0	High dose
chrII:2556627:2556798:K02F6.11:WBGene00220002	K02F6.11	2	12	3	1	H2	1	0	High dose
chrII:2556627:2556798:K02F6.11:WBGene00220002	K02F6.11	2	18	1	1	H2	1	0	High dose
chrII:2546224:2553572:K02F6.3:WBGene00019337	K02F6.3	2	8	1	1	H2	1	0	High dose
chrII:2546224:2553572:K02F6.3:WBGene00019337	K02F6.3	2	12	1	1	H2	1	0	High dose
chrII:2538493:2543920:K02F6.4:WBGene00019338	K02F6.4	2	6	1	1	H2	1	0	High dose
chrII:2538493:2543920:K02F6.4:WBGene00019338	K02F6.4	2	12	1	1	H2	1	0	High dose
chrX:4700036:4700130:K02G10.9:WBGene00196947	K02G10.9	2	6	1	1	H2	0	1	High dose
chrX:13051707:13055428:K03A11.1:WBGene00010519	K03A11.1	2	8	3	1	H2	1	0	High dose
chrX:13051707:13055428:K03A11.1:WBGene00010519	K03A11.1	2	16	1	1	H2	1	0	High dose
chrX:13051707:13055428:K03A11.1:WBGene00010519	K03A11.1	1	20	1	0	H2	1	0	High dose
chrV:4671016:4672610:K03B4.9:WBGene00219236	K03B4.9	1	20	1	0	H2	1	0	High dose
chrV:11391070:11391214:K03B8.10:WBGene00014421	K03B8.10	2	2	1	1	H2	0	1	High dose
chrV:11391070:11391214:K03B8.10:WBGene00014421	K03B8.10	2	10	1	1	H2	0	1	High dose
chrI:3415824:3415924:K03E5.9:WBGene00220004	K03E5.9	2	6	1	1	H2	0	1	High dose
chrI:3415824:3415924:K03E5.9:WBGene00220004	K03E5.9	2	12	1	1	H2	0	1	High dose
chrI:3415824:3415924:K03E5.9:WBGene00220004	K03E5.9	2	16	1	1	H2	0	1	High dose
chrIII:9935320:9935470:K03H1.16:WBGene00195412	K03H1.16	2	2	5	1	H2	0	1	High dose
chrIII:9935320:9935470:K03H1.16:WBGene00195412	K03H1.16	2	14	1	1	H2	0	1	High dose
chrIII:9935320:9935470:K03H1.16:WBGene00195412	K03H1.16	2	18	1	1	H2	0	1	High dose
chrIII:9940704:9941490:K03H1.9:WBGene00010544	K03H1.9	2	8	1	1	H2	0	1	High dose
chrIII:9940704:9941490:K03H1.9:WBGene00010544	K03H1.9	2	16	1	1	H2	0	1	High dose
chrIII:9940704:9941490:K03H1.9:WBGene00010544	K03H1.9	1	20	1	0	H2	0	1	High dose
chrIV:1517968:1521324:K03H6.4:WBGene00019369	K03H6.4	2	14	1	1	H2	0	1	High dose
chrII:6411878:6412018:K03H9.7:WBGene00196409	K03H9.7	2	8	1	1	H2	0	1	High dose
chrV:6543565:6543771:K04A8.11:WBGene00195458	K04A8.11	2	6	1	1	H2	0	1	High dose
chrV:6556652:6557144:K04A8.21:WBGene00271815	K04A8.21	1	8	13	0	H2	0	1	High dose
chrX:14248052:14249848:K04C1.5:WBGene00010555	K04C1.5	2	10	1	1	H2	1	0	High dose
chrIII:6870295:6871171:K04C2.8:WBGene00044312	K04C2.8	2	4	1	1	H2	1	0	High dose
chrIII:6888802:6888885:K04C2.9:WBGene00198939	K04C2.9	2	6	1	1	H2	0	1	High dose
chrIV:10190723:10190861:K04D7.11:WBGene00197094	K04D7.11	2	2	5	1	H2	1	0	High dose
chrIV:10190723:10190861:K04D7.11:WBGene00197094	K04D7.11	2	10	3	1	H2	1	0	High dose
chrIV:10176490:10176675:K04D7.17:WBGene00220005	K04D7.17	2	2	3	1	H2	0	1	High dose
chrIV:10176490:10176675:K04D7.17:WBGene00220005	K04D7.17	2	8	3	1	H2	0	1	High dose
chrIV:10176490:10176675:K04D7.17:WBGene00220005	K04D7.17	2	16	1	1	H2	0	1	High dose
chrX:6462028:6463228:K04E7.1:WBGene00019383	K04E7.1	2	18	1	1	H2	0	1	High dose
chrV:1665220:1665950:K04F1.9:WBGene00019388	K04F1.9	1	20	1	0	H2	0	1	High dose
chrI:6348787:6348937:K04F10.8:WBGene00200715	K04F10.8	2	4	3	1	H2	0	1	High dose
chrI:6351171:6351260:K04F10.9:WBGene00220006	K04F10.9	2	2	5	1	H2	0	1	High dose
chrI:6351171:6351260:K04F10.9:WBGene00220006	K04F10.9	1	10	11	0	H2	0	1	High dose
chrX:14335519:14335861:K04G11.1:WBGene00010570	K04G11.1	2	18	1	1	H2	0	1	High dose
chrX:14345278:14347673:K04G11.3:WBGene00010571	K04G11.3	2	8	3	1	H2	1	0	High dose
chrX:14345278:14347673:K04G11.3:WBGene00010571	K04G11.3	2	16	1	1	H2	1	0	High dose
chrX:14334727:14334814:K04G11.8:WBGene00198754	K04G11.8	2	12	1	1	H2	0	1	High dose
chrI:8047345:8049351:K04G2.7:WBGene00010566	K04G2.7	2	16	1	1	H2	1	0	High dose
chrIII:9348293:9348424:K04H4.11:WBGene00197374	K04H4.11	2	2	1	1	H2	1	0	High dose
chrIII:9348293:9348424:K04H4.11:WBGene00197374	K04H4.11	2	12	1	1	H2	1	0	High dose
chrIII:9360268:9361333:K04H4.5:WBGene00010574	K04H4.5	2	4	1	1	H2	1	0	High dose
chrI:14255683:14257012:K04H8.3:WBGene00010578	K04H8.3	2	18	1	1	H2	1	0	High dose
chrI:14725295:14726131:K05C4.10:WBGene00010586	K05C4.10	2	6	1	1	H2	0	1	High dose
chrII:5789114:5790172:K05F1.13:WBGene00270309	K05F1.13	2	18	1	1	H2	1	0	High dose
chrII:1574556:1576115:K05F6.10:WBGene00019421	K05F6.10	2	18	1	1	H2	0	1	High dose
chrII:6444009:6446152:K06A1.2:WBGene00019425	K06A1.2	1	20	1	0	H2	1	0	High dose
chrV:9489453:9489800:K06A4.10:WBGene00077497	K06A4.10	2	12	1	1	H2	0	1	High dose
chrV:9489453:9489800:K06A4.10:WBGene00077497	K06A4.10	1	18	3	0	H2	0	1	High dose
chrV:9503560:9503633:K06A4.13:WBGene00200090	K06A4.13	2	4	1	1	H2	0	1	High dose
chrV:9503560:9503633:K06A4.13:WBGene00200090	K06A4.13	2	12	1	1	H2	0	1	High dose
chrI:6468112:6469392:K06A5.2:WBGene00019430	K06A5.2	2	10	1	1	H2	1	0	High dose
chrI:6468112:6469392:K06A5.2:WBGene00019430	K06A5.2	2	14	1	1	H2	1	0	High dose
chrI:6466479:6467519:K06A5.3:WBGene00019431	K06A5.3	2	6	1	1	H2	1	0	High dose
chrI:6482968:6483112:K06A5.9:WBGene00199192	K06A5.9	2	2	1	1	H2	0	1	High dose
chrI:6482968:6483112:K06A5.9:WBGene00199192	K06A5.9	2	8	5	1	H2	0	1	High dose
chrX:1547504:1560144:K06A9.1:WBGene00019435	K06A9.1	2	4	1	1	H2	0	1	High dose
chrV:15670471:15671847:K06B4.15:WBGene00077450	K06B4.15	2	2	1	1	H2	0	1	High dose
chrV:15662674:15670157:K06B4.4:WBGene00010599	K06B4.4	2	2	1	1	H2	1	0	High dose
chrIV:4196137:4196725:K06B9.6:WBGene00044478	K06B9.6	2	2	1	1	H2	1	0	High dose
chrV:8846202:8846835:K06C4.1:WBGene00019442	K06C4.1	2	4	1	1	H2	0	1	High dose
chrV:8846202:8846835:K06C4.1:WBGene00019442	K06C4.1	2	18	1	1	H2	0	1	High dose
chrV:8847772:8847885:K06C4.24:WBGene00201512	K06C4.24	2	2	1	1	H2	1	0	High dose
chrV:8847772:8847885:K06C4.24:WBGene00201512	K06C4.24	2	18	1	1	H2	1	0	High dose
chrIII:8099323:8100726:K06H7.1:WBGene00019455	K06H7.1	2	2	1	1	H2	1	0	High dose
chrI:9600444:9601015:K07A1.20:WBGene00219285	K07A1.20	2	14	1	1	H2	0	1	High dose
chrI:8666594:8669849:K07A12.1:WBGene00010620	K07A12.1	2	2	1	1	H2	1	0	High dose
chrI:8666594:8669849:K07A12.1:WBGene00010620	K07A12.1	2	8	3	1	H2	1	0	High dose
chrI:8666594:8669849:K07A12.1:WBGene00010620	K07A12.1	2	16	1	1	H2	1	0	High dose
chrI:8693450:8695160:K07A12.5:WBGene00010623	K07A12.5	2	4	1	1	H2	1	0	High dose
chrII:11167216:11167303:K07C10.2:WBGene00014425	K07C10.2	2	14	1	1	H2	1	0	High dose
chrV:8203954:8204102:K07C11.13:WBGene00195306	K07C11.13	2	2	5	1	H2	0	1	High dose
chrV:8203954:8204102:K07C11.13:WBGene00195306	K07C11.13	2	10	5	1	H2	0	1	High dose
chrV:10343031:10345489:K07C5.3:WBGene00010626	K07C5.3	2	8	3	1	H2	1	0	High dose
chrV:10343031:10345489:K07C5.3:WBGene00010626	K07C5.3	2	16	1	1	H2	1	0	High dose
chrV:10353583:10355837:K07C5.6:WBGene00010629	K07C5.6	2	2	1	1	H2	1	0	High dose
chrV:10353583:10355837:K07C5.6:WBGene00010629	K07C5.6	2	8	3	1	H2	1	0	High dose
chrV:10353583:10355837:K07C5.6:WBGene00010629	K07C5.6	2	16	3	1	H2	1	0	High dose
chrX:8104300:8107593:K07E3.2:WBGene00019491	K07E3.2	2	8	3	1	H2	1	0	High dose
chrX:8104300:8107593:K07E3.2:WBGene00019491	K07E3.2	2	16	1	1	H2	1	0	High dose
chrIV:9862220:9864082:K07F5.14:WBGene00010638	K07F5.14	2	2	1	1	H2	1	0	High dose
chrIV:9862220:9864082:K07F5.14:WBGene00010638	K07F5.14	2	8	3	1	H2	1	0	High dose
chrIV:9862220:9864082:K07F5.14:WBGene00010638	K07F5.14	2	16	1	1	H2	1	0	High dose
chrIV:9862220:9864082:K07F5.14:WBGene00010638	K07F5.14	1	20	1	0	H2	1	0	High dose
chrIV:9875695:9875916:K07F5.21:WBGene00219551	K07F5.21	2	14	1	1	H2	1	0	High dose
chrIV:9875695:9875916:K07F5.21:WBGene00219551	K07F5.21	2	18	1	1	H2	1	0	High dose
chrIV:9848485:9849796:K07F5.8:WBGene00010636	K07F5.8	2	12	1	1	H2	1	0	High dose
chrII:2991610:2994313:K08A2.2:WBGene00019512	K08A2.2	2	4	1	1	H2	1	0	High dose
chrII:2991610:2994313:K08A2.2:WBGene00019512	K08A2.2	1	20	1	0	H2	1	0	High dose
chrX:7467367:7467563:K08A8.12:WBGene00197784	K08A8.12	1	20	1	0	H2	0	1	High dose
chrX:7467632:7467769:K08A8.17:WBGene00198796	K08A8.17	2	2	1	1	H2	0	1	High dose
chrX:7467636:7467773:K08A8.19:WBGene00198899	K08A8.19	2	2	1	1	H2	0	1	High dose
chrX:7467845:7468059:K08A8.7:WBGene00196275	K08A8.7	2	12	1	1	H2	0	1	High dose
chrX:7460607:7460734:K08A8.9:WBGene00196708	K08A8.9	2	6	1	1	H2	0	1	High dose
chrV:6257925:6258075:K08B12.13:WBGene00201419	K08B12.13	2	10	1	1	H2	1	0	High dose
chrV:6257925:6258075:K08B12.13:WBGene00201419	K08B12.13	2	16	1	1	H2	1	0	High dose
chrIV:6098208:6098429:K08B4.41:WBGene00201291	K08B4.41	2	12	1	1	H2	0	1	High dose
chrIV:6104531:6104676:K08B4.42:WBGene00201766	K08B4.42	2	2	5	1	H2	0	1	High dose
chrIV:6104531:6104676:K08B4.42:WBGene00201766	K08B4.42	2	10	5	1	H2	0	1	High dose
chrIV:6104531:6104676:K08B4.42:WBGene00201766	K08B4.42	2	18	1	1	H2	0	1	High dose
chrIV:6091480:6092413:K08B4.7:WBGene00023486	K08B4.7	2	6	1	1	H2	1	0	High dose
chrIV:6091480:6092413:K08B4.7:WBGene00023486	K08B4.7	1	20	1	0	H2	0	1	High dose
chrIV:10657152:10657297:K08C7.9:WBGene00195967	K08C7.9	2	2	1	1	H2	0	1	High dose
chrI:11492334:11492773:K08C9.10:WBGene00086564	K08C9.10	2	16	1	1	H2	0	1	High dose
chrI:11495468:11496245:K08C9.7:WBGene00010654	K08C9.7	2	18	1	1	H2	1	0	High dose
chrIV:4170775:4171569:K08D10.13:WBGene00195048	K08D10.13	2	18	1	1	H2	1	0	High dose
chrIV:1720789:1723067:K08D12.6:WBGene00019540	K08D12.6	2	14	1	1	H2	0	1	High dose
chrIV:1720789:1723067:K08D12.6:WBGene00019540	K08D12.6	2	18	1	1	H2	0	1	High dose
chrIV:12892493:12893335:K08D8.1:WBGene00010655	K08D8.1	2	6	1	1	H2	1	0	High dose
chrIV:12893748:12896329:K08D8.12:WBGene00194926	K08D8.12	1	20	1	0	H2	0	1	High dose
chrIV:12907469:12909998:K08D8.4:WBGene00010658	K08D8.4	2	2	1	1	H2	0	1	High dose
chrIV:12907469:12909998:K08D8.4:WBGene00010658	K08D8.4	1	20	1	0	H2	0	1	High dose
chrIV:12896831:12898369:K08D8.7:WBGene00185092	K08D8.7	1	20	1	0	H2	0	1	High dose
chrIV:12899691:12900107:K08D8.9:WBGene00194918	K08D8.9	2	2	5	1	H2	1	0	High dose
chrIV:12899691:12900107:K08D8.9:WBGene00194918	K08D8.9	2	14	1	1	H2	1	0	High dose
chrIV:12899691:12900107:K08D8.9:WBGene00194918	K08D8.9	2	18	1	1	H2	1	0	High dose
chrIII:13769891:13770045:K08E3.13:WBGene00197401	K08E3.13	2	2	5	1	H2	0	1	High dose
chrIII:13769891:13770045:K08E3.13:WBGene00197401	K08E3.13	2	14	1	1	H2	0	1	High dose
chrIII:13769891:13770045:K08E3.13:WBGene00197401	K08E3.13	2	18	1	1	H2	0	1	High dose
chrIII:10161887:10162103:K08E5.12:WBGene00198316	K08E5.12	2	2	1	1	H2	0	1	High dose
chrII:8750331:8750635:K08F8.11:WBGene00199166	K08F8.11	2	8	1	1	H2	0	1	High dose
chrII:8755853:8756134:K08F8.9:WBGene00197691	K08F8.9	2	2	1	1	H2	1	0	High dose
chrII:8755853:8756134:K08F8.9:WBGene00197691	K08F8.9	2	12	1	1	H2	1	0	High dose
chrII:8755853:8756134:K08F8.9:WBGene00197691	K08F8.9	1	18	3	0	H2	1	0	High dose
chrV:15137028:15143385:K08F9.1:WBGene00010684	K08F9.1	1	20	1	0	H2	0	1	High dose
chrV:15140546:15143923:K08F9.3:WBGene00010686	K08F9.3	1	20	1	0	H2	0	1	High dose
chrX:13257805:13261031:K08H2.10:WBGene00164968	K08H2.10	2	14	1	1	H2	1	0	High dose
chrX:13247659:13248429:K08H2.7:WBGene00010693	K08H2.7	2	14	1	1	H2	1	0	High dose
chrX:13262494:13264589:K09A11.1:WBGene00010704	K09A11.1	2	16	1	1	H2	1	0	High dose
chrX:3298831:3301637:K09C4.1:WBGene00019547	K09C4.1	2	4	5	1	H2	0	1	High dose
chrX:3298831:3301637:K09C4.1:WBGene00019547	K09C4.1	2	12	3	1	H2	0	1	High dose
chrX:3296481:3298031:K09C4.2:WBGene00019548	K09C4.2	2	2	1	1	H2	0	1	High dose
chrX:3296481:3298031:K09C4.2:WBGene00019548	K09C4.2	2	14	1	1	H2	0	1	High dose
chrX:3272879:3275768:K09C4.7:WBGene00019552	K09C4.7	1	20	1	0	H2	1	0	High dose
chrX:3271352:3271773:K09C4.9:WBGene00019553	K09C4.9	2	18	1	1	H2	1	0	High dose
chrX:10959435:10960939:K09C8.2:WBGene00010715	K09C8.2	2	6	1	1	H2	1	0	High dose
chrX:10959435:10960939:K09C8.2:WBGene00010715	K09C8.2	2	12	1	1	H2	1	0	High dose
chrX:10950690:10951393:K09C8.7:WBGene00010717	K09C8.7	2	16	1	1	H2	0	1	High dose
chrX:10970962:10972173:K09C8.8:WBGene00010718	K09C8.8	2	2	1	1	H2	1	0	High dose
chrV:4025046:4026212:K09D9.1:WBGene00019564	K09D9.1	2	2	1	1	H2	0	1	High dose
chrV:4025046:4026212:K09D9.1:WBGene00019564	K09D9.1	2	12	3	1	H2	0	1	High dose
chrV:4025046:4026212:K09D9.1:WBGene00019564	K09D9.1	1	18	3	0	H2	0	1	High dose
chrX:8681909:8686278:K09E2.1:WBGene00019570	K09E2.1	2	2	1	1	H2	1	0	High dose
chrX:8681909:8686278:K09E2.1:WBGene00019570	K09E2.1	2	6	1	1	H2	1	0	High dose
chrX:17117658:17117988:K09E3.2:WBGene00019574	K09E3.2	2	6	1	1	H2	0	1	High dose
chrII:2286718:2290226:K09F6.10:WBGene00019593	K09F6.10	1	20	1	0	H2	0	1	High dose
chrII:2274875:2276640:K09F6.15:WBGene00271744	K09F6.15	1	20	1	0	H2	0	1	High dose
chrII:2272061:2273384:K09F6.5:WBGene00019588	K09F6.5	1	20	1	0	H2	0	1	High dose
chrII:2276737:2279155:K09F6.6:WBGene00019589	K09F6.6	1	18	3	0	H2	0	1	High dose
chrII:2290895:2292184:K09F6.7:WBGene00019590	K09F6.7	2	6	1	1	H2	0	1	High dose
chrII:2280049:2286361:K09F6.9:WBGene00019592	K09F6.9	2	8	1	1	H2	1	0	High dose
chrII:2280049:2286361:K09F6.9:WBGene00019592	K09F6.9	2	16	1	1	H2	1	0	High dose
chrV:5754503:5755253:K09H11.11:WBGene00044541	K09H11.11	1	20	1	0	H2	1	0	High dose
chrI:3132970:3135588:K09H9.9:WBGene00219460	K09H9.9	2	2	3	1	H2	1	0	High dose
chrII:135465:139999:K10B4.1:WBGene00019613	K10B4.1	2	6	1	1	H2	0	1	High dose
chrI:9858281:9858430:K10C3.11:WBGene00199077	K10C3.11	2	14	1	1	H2	0	1	High dose
chrI:9863589:9869067:K10C3.5:WBGene00010732	K10C3.5	2	8	1	1	H2	1	0	High dose
chrIV:12978985:12981990:K10D11.2:WBGene00010746	K10D11.2	2	14	1	1	H2	0	1	High dose
chrIV:12978985:12981990:K10D11.2:WBGene00010746	K10D11.2	1	18	3	0	H2	0	1	High dose
chrIV:12989684:12991843:K10D11.5:WBGene00010749	K10D11.5	1	20	1	0	H2	0	1	High dose
chrIV:12986722:12989455:K10D11.6:WBGene00010750	K10D11.6	2	16	1	1	H2	0	1	High dose
chrIV:12986722:12989455:K10D11.6:WBGene00010750	K10D11.6	1	20	1	0	H2	0	1	High dose
chrIII:5180664:5180841:K10D2.10:WBGene00220017	K10D2.10	2	2	1	1	H2	1	0	High dose
chrIII:5180664:5180841:K10D2.10:WBGene00220017	K10D2.10	2	8	9	1	H2	1	0	High dose
chrIII:5180664:5180841:K10D2.10:WBGene00220017	K10D2.10	1	20	1	0	H2	1	0	High dose
chrV:11191222:11191427:K10D6.11:WBGene00197207	K10D6.11	2	2	3	1	H2	0	1	High dose
chrV:11191222:11191427:K10D6.11:WBGene00197207	K10D6.11	2	14	1	1	H2	0	1	High dose
chrV:11200615:11201444:K10D6.3:WBGene00010743	K10D6.3	2	2	1	1	H2	1	0	High dose
chrV:11200615:11201444:K10D6.3:WBGene00010743	K10D6.3	2	6	7	1	H2	1	0	High dose
chrV:11200615:11201444:K10D6.3:WBGene00010743	K10D6.3	1	16	5	0	H2	1	0	High dose
chrV:11204491:11207983:K10D6.6:WBGene00195252	K10D6.6	2	6	1	1	H2	0	1	High dose
chrV:11204491:11207983:K10D6.6:WBGene00195252	K10D6.6	2	14	1	1	H2	0	1	High dose
chrIII:381899:382570:K10F12.7:WBGene00019639	K10F12.7	2	4	1	1	H2	0	1	High dose
chrIII:383770:384827:K10F12.8:WBGene00023104	K10F12.8	2	2	1	1	H2	1	0	High dose
chrIII:383770:384827:K10F12.8:WBGene00023104	K10F12.8	2	6	7	1	H2	1	0	High dose
chrV:17273548:17275059:K10G4.10:WBGene00044202	K10G4.10	2	16	1	1	H2	1	0	High dose
chrV:17300959:17302490:K10G4.14:WBGene00195172	K10G4.14	2	6	1	1	H2	0	1	High dose
chrV:17264065:17264955:K10G4.3:WBGene00010752	K10G4.3	1	18	3	0	H2	0	1	High dose
chrII:3957202:3957372:K10G6.10:WBGene00220021	K10G6.10	2	12	1	1	H2	0	1	High dose
